unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
842,object,seat,0.0221606872892,seat,1330231.0,1316096.0,57373.0,0.0221606872892
2009,object,sofa,0.0221260835696,sofa,4094071.0,1691041.0,125231.0,0.0221260835696
683,object,ball,0.0221080894334,ball,122639.0,1004551.0,24381.0,0.0221080894334
305,object,windmill,0.022053391336,windmill,50572.0,544306.0,12836.0,0.022053391336
2148,object,apparel,0.0220349732119,apparel,217035.0,1639467.0,40026.0,0.0220349732119
2135,object,bridge,0.0219744184898,bridge,432492.0,1636904.0,44496.0,0.0219744184898
1208,object,bookcase,0.0218808034948,bookcase,521264.0,1067310.0,34015.0,0.0218808034948
2099,object,building,0.0218718197847,building,35246027.0,1578431.0,788179.0,0.0218718197847
1646,object,house,0.021835454089,house,1833277.0,1648800.0,74408.0,0.021835454089
1896,object,ring,0.021818474666,ring,65124.0,1635091.0,36304.0,0.021818474666
1059,object,sea,0.0218129151576,sea,2272224.0,772053.0,64987.0,0.0218129151576
1655,object,house,0.0218015266809,house,1833277.0,1566881.0,72547.0,0.0218015266809
349,object,curtain,0.0217748851882,curtain,3107136.0,774409.0,82719.0,0.0217748851882
652,object,food,0.0217620797742,food,336693.0,732815.0,22779.0,0.0217620797742
220,object,toilet,0.0217438717675,toilet,310112.0,800167.0,23628.0,0.0217438717675
558,object,ceiling,0.0217264209288,ceiling,12114424.0,1060917.0,280166.0,0.0217264209288
822,object,person,0.0216964565764,person,14523849.0,789126.0,325182.0,0.0216964565764
2203,object,runway,0.021691930932,runway,334947.0,1570393.0,40453.0,0.021691930932
1568,object,fence,0.0216698878428,fence,2232883.0,1700590.0,83430.0,0.0216698878428
1409,object,ceiling,0.0216601809073,ceiling,12114424.0,1233601.0,282991.0,0.0216601809073
1777,object,sink,0.0216453288209,sink,489770.0,1396363.0,39961.0,0.0216453288209
1418,object,windmill,0.0216136786012,windmill,50572.0,1590869.0,34727.0,0.0216136786012
939,object,bird,0.0215955871447,bird,1030707.0,649830.0,35525.0,0.0215955871447
1623,object,sofa,0.0215680494764,sofa,4094071.0,1600040.0,120218.0,0.0215680494764
902,object,cat,0.021512844264,cat,4163987.0,833879.0,105254.0,0.021512844264
594,object,train,0.0214517031729,train,1646804.0,1342693.0,62783.0,0.0214517031729
1139,object,horse,0.0214336969624,horse,1230680.0,1357157.0,54303.0,0.0214336969624
2117,object,house,0.0214254139087,house,1833277.0,1632685.0,72702.0,0.0214254139087
1039,object,chair,0.0214172127903,chair,4632321.0,887102.0,115732.0,0.0214172127903
1874,object,path,0.0214092999899,path,505737.0,1633997.0,44850.0,0.0214092999899
746,object,gravestone,0.0213806449826,gravestone,47951.0,763253.0,16981.0,0.0213806449826
2113,object,desk,0.0213307747834,desk,916228.0,1692835.0,54491.0,0.0213307747834
2149,object,skyscraper,0.0212880336941,skyscraper,1270392.0,1670460.0,61300.0,0.0212880336941
